speaker_id,accent,word,distance,n_ref,speaker_dur,am_dur,norm_dist,all_dur
speaker_07,Nigerian,better,4.240924109746344,13,0.52,0.38923,0.1631125,0.46885
speaker_07,Nigerian,then,11.35248386566396,12,0.64,0.31231,0.3547651,0.3352
speaker_07,Nigerian,we,2.607560006249041,13,0.2,0.18923,0.260756,0.13371
speaker_07,Nigerian,some,5.994012874855583,13,0.54,0.21846,0.2220005,0.304
speaker_07,Nigerian,scenarios,8.503500441704027,13,0.6,0.62923,0.2702824,0.65115
speaker_07,Nigerian,like,6.17969770329638,13,0.56,0.41077,0.2207035,0.52264
speaker_07,Nigerian,what,5.385841923451851,13,0.32,0.31846,0.3366151,0.30377
speaker_07,Nigerian,would,11.469919821706675,13,0.74,0.13538,0.3099978,0.17885
speaker_07,Nigerian,happen,2.56994452695572,13,0.36,0.25846,0.1427747,0.29692
speaker_07,Nigerian,if,10.710529702679596,13,0.72,0.22308,0.2975147,0.27962
speaker_07,Nigerian,dropped,11.54056669684758,13,0.84,0.55077,0.2747754,0.64
speaker_07,Nigerian,acknowledged,3.357097300801207,9,0.42,0.27,0.1598618,0.29061
speaker_07,Nigerian,knew,2.0670282692087727,10,0.26,0.17231,0.1590022,0.20038
speaker_07,Nigerian,the,3.675602688601006,10,0.22,0.13692,0.3341457,0.15279
speaker_07,Nigerian,well,3.065204993811066,10,0.54,0.32615,0.1135261,0.32157
speaker_07,Nigerian,but,12.135768865526758,10,0.8,0.17077,0.3033942,0.21067
speaker_07,Nigerian,explained,8.308061848450283,10,0.62,0.29538,0.268002,0.30204
speaker_07,Nigerian,was,9.580597133417896,10,0.6,0.39692,0.3193532,0.37692
speaker_07,Nigerian,managing,8.062747072573956,9,0.56,0.27231,0.2879553,0.29804
speaker_07,Nigerian,ended,2.7331824065008297,5,0.2,0.09692,0.2733182,0.12275
speaker_07,Nigerian,up,2.520906665530932,5,0.26,0.06154,0.1939159,0.08962
speaker_07,Nigerian,compromising,15.35384049022681,5,0.98,0.34154,0.3133437,0.39577
speaker_07,Nigerian,kept,3.345988311239634,3,0.38,0.05833,0.1761046,0.12039
speaker_07,Nigerian,bigger,2.7213420032660007,3,0.3,0.05231,0.1814228,0.1
speaker_07,Nigerian,position,8.41512384364254,3,0.58,0.09538,0.2901767,0.19125
speaker_07,Nigerian,than,20.497612647292826,3,0.72,0.22154,0.5693781,0.2148
speaker_07,Nigerian,suggested,47.036858849913415,3,2.2,0.14923,0.4276078,0.26769
speaker_07,Nigerian,not,7.778455541150531,3,0.56,0.08615,0.277802,0.12192
speaker_07,Nigerian,as,3.59944974350706,3,0.32,0.08462,0.2249656,0.15845
speaker_07,Nigerian,concentrated,11.038260207238396,3,0.58,0.18308,0.3806297,0.21961
speaker_07,Nigerian,appreciated,6.702045453310931,3,0.48,0.12923,0.2792519,0.18549
speaker_07,Nigerian,listened,8.398110568458833,3,0.58,0.11846,0.28959,0.2044
speaker_11,Nigerian,i,24.415655831219212,13,0.38,1.20154,0.4064066,0.27348
speaker_11,Nigerian,had,3.6849329268277224,13,0.14,0.22769,0.3236765,0.20838
speaker_11,Nigerian,a,1.2765384300227405,12,0.1,0.09538,0.2553077,0.11312
speaker_11,Nigerian,client,4.0242130492851835,13,0.52,0.33538,0.1547774,0.36314
speaker_11,Nigerian,who,10.728153320608852,13,0.72,0.19846,0.2980043,0.25692
speaker_11,Nigerian,wanted,12.658662128476395,13,0.76,0.32769,0.3331227,0.29448
speaker_11,Nigerian,to,2.378090234004723,13,0.24,0.20154,0.1981742,0.21731
speaker_11,Nigerian,put,3.0653207163695315,13,0.28,0.17692,0.2189515,0.21255
speaker_11,Nigerian,lot,2.125741760186609,13,0.22,0.19692,0.1932493,0.21529
speaker_11,Nigerian,of,2.3768519963662995,13,0.16,0.11846,0.2971065,0.215
speaker_11,Nigerian,their,4.91551909605428,13,0.4,0.17538,0.245776,0.22955
speaker_11,Nigerian,portfolio,3.23025139846734,13,0.42,0.35385,0.1538215,0.44923
speaker_11,Nigerian,in,4.617089813898564,13,0.24,0.42769,0.2159071,0.33353
speaker_11,Nigerian,one,2.0192991113716063,13,0.2,0.23692,0.1704603,0.24308
