speaker_id,accent,word,distance,n_ref,speaker_dur,am_dur,norm_dist,all_dur
speaker_07,Nigerian,then,2.2707956363919433,13,0.22,0.18462,0.206436,0.21962
speaker_07,Nigerian,reached,1.96957632857932,13,0.24,0.25231,0.156125,0.26
speaker_07,Nigerian,out,1.9048394046269503,13,0.22,0.23077,0.1650861,0.25231
speaker_07,Nigerian,client,3.140655322774184,13,0.38,0.24615,0.1652976,0.26028
speaker_07,Nigerian,directly,3.8013603221788768,13,0.54,0.36,0.1407911,0.41808
speaker_07,Nigerian,let,2.7777595611406634,13,0.2,0.17385,0.277776,0.21769
speaker_07,Nigerian,them,2.147532815800318,13,0.14,0.16615,0.2584993,0.14275
speaker_07,Nigerian,know,3.6122653911416354,13,0.3,0.17692,0.2408177,0.21423
speaker_07,Nigerian,would,3.7368123659952417,11,0.44,0.23167,0.1698551,0.23234
speaker_07,Nigerian,be,9.946200550511294,13,0.7,0.16308,0.2841772,0.19923
speaker_07,Nigerian,day,2.460052710066603,13,0.2,0.16,0.2460053,0.25357
speaker_07,Nigerian,late,3.1764478871541986,13,0.46,0.41692,0.1381064,0.525
speaker_07,Nigerian,apologized,5.519445862166069,13,0.54,0.54615,0.2021206,0.51667
speaker_07,Nigerian,we,1.52767673442314,11,0.12,0.12364,0.2471242,0.17833
speaker_07,Nigerian,rescheduled,6.441583311521194,13,0.52,0.60462,0.2130804,0.62235
speaker_07,Nigerian,monday,3.648272820100204,12,0.54,0.39538,0.1351212,0.44269
speaker_07,Nigerian,appreciated,3.1536597163486357,8,0.46,0.24,0.1371156,0.28588
speaker_07,Nigerian,heads,2.3135045757706685,5,0.22,0.06769,0.2103186,0.09522
speaker_07,Nigerian,up,2.811288276419098,3,0.2,0.07273,0.2811288,0.10044
speaker_07,Nigerian,got,2.895251893393231,5,0.22,0.05385,0.2632047,0.10885
speaker_07,Nigerian,afternoon,12.741174928604243,5,0.9,0.23231,0.2831372,0.32717
speaker_07,Nigerian,learned,2.096636504277377,3,0.24,0.05231,0.1747197,0.1108
speaker_07,Nigerian,it's,3.8590130553668103,3,0.28,0.06,0.2756438,0.13922
speaker_07,Nigerian,better,2.3072438716831667,3,0.28,0.05846,0.1648031,0.14038
speaker_07,Nigerian,way,4.253601992397737,2,0.36,0.02667,0.2363112,0.07878
speaker_07,Nigerian,communicate,3.5530075491552235,2,0.44,0.05538,0.1615003,0.10462
speaker_07,Nigerian,early,5.532730503879648,2,0.58,0.05077,0.1907838,0.12625
