speaker_id,accent,word,distance,n_ref,speaker_dur,am_dur,norm_dist,all_dur
speaker_09,Nigerian,basically,3.0098553053570973,13,0.38,0.40769,0.1476533,0.45846
speaker_09,Nigerian,pay,8.520439202057842,13,0.46,0.61538,0.2769143,0.51465
speaker_09,Nigerian,taxes,3.2729801141064288,13,0.42,0.31846,0.1558562,0.37876
speaker_09,Nigerian,now,2.610737906546533,13,0.36,0.31231,0.145041,0.37385
speaker_09,Nigerian,or,2.8257466363905355,13,0.2,0.31385,0.1800721,0.33385
speaker_09,Nigerian,later,16.483185275282725,13,1.1,0.52769,0.2996943,0.35481
speaker_09,Nigerian,used,1.9996812818785512,13,0.24,0.26462,0.1511387,0.29346
speaker_09,Nigerian,simple,3.5326177438705235,13,0.44,0.25077,0.1605735,0.27962
speaker_09,Nigerian,example,2.790530533729415,13,0.42,0.34462,0.1328824,0.41308
speaker_09,Nigerian,with,10.712677290933572,13,0.72,0.39692,0.2975744,0.41714
speaker_09,Nigerian,actual,2.5163667702283203,13,0.34,0.35692,0.1410033,0.35451
speaker_09,Nigerian,numbers,3.0668291090929074,13,0.44,0.36769,0.1394013,0.37878
speaker_09,Nigerian,show,1.6697565129315124,13,0.24,0.23231,0.1391464,0.27308
speaker_09,Nigerian,how,3.1940182155242103,13,0.26,0.24615,0.2456937,0.3317
speaker_09,Nigerian,each,4.4586191750811,13,0.42,0.33692,0.2123152,0.3832
speaker_09,Nigerian,might,2.4308918299045814,13,0.28,0.21538,0.1736351,0.24885
speaker_09,Nigerian,work,4.98628424180103,13,0.42,0.37077,0.2374421,0.35444
speaker_09,Nigerian,for,2.6294704656939736,12,0.26,0.25667,0.202267,0.225
speaker_09,Nigerian,made,1.2152055578102556,13,0.2,0.19692,0.1215206,0.24556
speaker_09,Nigerian,sure,2.627046395791792,13,0.16,0.17538,0.2995755,0.22346
speaker_09,Nigerian,mention,1.1220910609671546,13,0.26,0.26308,0.0853052,0.29462
speaker_09,Nigerian,wasn't,3.025936491451486,13,0.3,0.31692,0.1909572,0.338
speaker_09,Nigerian,giving,3.041175171821744,13,0.14,0.19846,0.306475,0.22
speaker_09,Nigerian,advice,8.244363988962476,13,0.62,0.53231,0.2659472,0.61538
speaker_09,Nigerian,just,6.243196611895498,13,0.58,0.28308,0.2152826,0.42077
speaker_09,Nigerian,explaining,3.3043535760026312,13,0.48,0.43692,0.1376814,0.5098
speaker_09,Nigerian,options,8.487401099823753,13,0.3,0.63846,0.2658704,0.68269
speaker_09,Nigerian,they,11.46666759968706,10,0.76,0.34308,0.3017544,0.23454
speaker_09,Nigerian,more,2.3971213099380675,10,0.26,0.13692,0.1843939,0.16431
speaker_09,Nigerian,so,3.255761698062321,10,0.34,0.16308,0.1915154,0.26519
speaker_09,Nigerian,walked,2.7010869522854177,10,0.3,0.22615,0.1800725,0.21429
speaker_09,Nigerian,through,1.5746337953775231,10,0.26,0.16308,0.1211257,0.20731
speaker_09,Nigerian,comparison,4.971574255598177,8,0.36,0.32462,0.2761986,0.38731
speaker_09,Nigerian,suggested,3.1909833760196404,8,0.42,0.18154,0.1519516,0.29333
speaker_09,Nigerian,talk,1.4268826839956272,7,0.26,0.12667,0.1097602,0.20638
speaker_09,Nigerian,professional,4.626359192322276,8,0.52,0.22462,0.1779369,0.30846
speaker_09,Nigerian,too,10.57673751779522,8,0.34,0.44923,0.4708821,0.48286
speaker_09,Nigerian,opened,1.7029893485902086,4,0.32,0.10462,0.1064368,0.13731
speaker_09,Nigerian,told,3.524886294260403,4,0.5,0.08923,0.1409955,0.13765
speaker_09,Nigerian,me,1.690659692445286,4,0.06,0.05077,0.5635532,0.08
speaker_09,Nigerian,appreciated,3.904670634077996,3,0.44,0.13,0.177485,0.20085
speaker_09,Nigerian,that,4.836370850922562,7,0.32,0.22923,0.3022732,0.20333
speaker_09,Nigerian,clearly,1.953801990499656,4,0.26,0.09231,0.1502925,0.1251
speaker_09,Nigerian,without,8.908843075069772,4,0.62,0.17385,0.287382,0.25
speaker_09,Nigerian,pushing,9.82540992037269,4,0.36,0.21846,0.5458561,0.15059
speaker_09,Nigerian,one,5.060108492998288,4,0.3,0.14,0.3373406,0.11692
speaker_09,Nigerian,option,9.295238570413066,4,0.34,0.21231,0.5467787,0.21731
speaker_07,Nigerian,i,30.53494830108125,13,1.32,1.27385,0.4626507,0.39785
speaker_07,Nigerian,had,1.675191512636322,13,0.2,0.26308,0.1273537,0.20291
speaker_07,Nigerian,a,0.8113582554193757,12,0.1,0.09538,0.1622717,0.1612
speaker_07,Nigerian,client,2.8822532171855366,13,0.42,0.32615,0.1372502,0.35569
speaker_07,Nigerian,who,2.518823926389999,13,0.26,0.20154,0.1937557,0.22231
